0,顶级菜单,Root,000,"",fa fa-television,0,"",true,Administrator,2012-10-01 00:00:00.000,false,0x000000000000384D
20211221111417249883891c5bb0aeb,设备中心线审核,MESGYLC_CenterLineApprove,2020021112315564714004791f7cc51,MESGYLC_CenterLineApprove,fa fa-puzzle-piece,0,,true,admin,2021-12-21 11:14:17.000,true,0x000000000002EE0E
202112221437045103801a29c24aece,生产前准备表,PreparationProductionForm,202002111630423331969cba7a8cc01,CPReport/PreparationProductionForm,fa fa-puzzle-piece,0,,true,admin,2021-12-22 14:37:04.510,true,0x000000000002EE0F
20211223095929061180684b7420608,DC2,DC2,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2021-12-23 09:59:29.000,true,0x000000000002EE11
2022010313023203237279534bed548,新线边查询,StockQuery2,2020021116302493324000811c17f07,StockQuery2?LotEstate=1,fa fa-puzzle-piece,0,,true,admin,2022-01-03 13:02:32.033,true,0x000000000002EE13
2022011016554889894488a66ca228e,TREEVIEWTEST,TREEVIEWTEST,2020051109275606526817075b66ac4,TREEVIEWTEST,fa fa-puzzle-piece,0,,true,admin,2022-01-10 16:55:48.900,true,0x000000000002EE16
202201121316356693967fb5c906311,特殊性物料维护,MESGYLC_OneTimeProducts,2020021112315564714004791f7cc51,TechnologicalProcess/MESGYLC_OneTimeProducts,fa fa-puzzle-piece,0,,true,admin,2022-01-12 13:16:35.670,true,0x000000000002EE17
202201121701040930010aaf2ea9876,配制设备检查基础信息维护审核,PZIMEICheckReviewed,20200607185617689769046fdfcda28,PZIMEICheckReviewed,fa fa-puzzle-piece,0,,true,admin,2022-01-12 17:01:04.093,true,0x000000000002EE18
2022011219534685659365d3bb57a96,配制区域生产前清场记录表审核,PZClearCheckReviewed,20200607185617689769046fdfcda28,PZClearCheckReviewed,fa fa-puzzle-piece,0,,true,admin,2022-01-12 19:53:46.000,true,0x000000000002EE1A
202201131321194089917132458652c,在线产品压爆泄露检测表,OnLinePressureLeakageCheck,202002111630423331969cba7a8cc01,CPReport/OnLinePressureLeakageCheck,fa fa-puzzle-piece,0,,true,admin,2022-01-13 13:21:19.410,true,0x000000000002EE1C
2022011716425131187225640339320,在线原液重量控制表,GetOnLineStosteWeight,202002111630423331969cba7a8cc01,GetOnLineStosteWeight,fa fa-puzzle-piece,0,,true,admin,2022-01-17 16:42:51.000,true,0x000000000002EE21
2022020715222657127786a318ad352,称重设备检查表,WeightingEquipmentFoam,202002111630423331969cba7a8cc01,CPReport/WeightingEquipmentFoam,fa fa-puzzle-piece,0,,true,admin,2022-02-07 15:22:26.000,true,0x000000000002EE32
202203020929381447419612e7e37c5,产线设备组,MESGYLC_CanningProductLineGroup,2020021112315564714004791f7cc51,MESGYLC_CanningProductLineGroup,fa fa-puzzle-piece,0,,true,admin,2022-03-02 09:29:38.147,true,0x000000000002EE24
20220302105529932645583cbb65b69,在线标签检查表,OnLineLableCheck,202002111630423331969cba7a8cc01,CPReport/OnLineLableCheck,fa fa-puzzle-piece,0,,true,admin,2022-03-02 10:55:29.933,true,0x000000000002EE25
202203081103040800420205163265a,数据库字典维护,DBDictionary,2016112411183638881743b5a255a86,DBDictionary,fa fa-puzzle-piece,0,,true,admin,2022-03-08 11:03:04.080,true,0x000000000002EE26
202203091522389796761c93ad34fb7,在线阀杆高度检测表,OnLineSTMHeightCheck,202002111630423331969cba7a8cc01,CPReport/OnLineSTMHeightCheck,fa fa-puzzle-piece,0,,true,admin,2022-03-09 15:22:38.980,true,0x000000000002EE27
2022031016333571361097aef946d92,在线产品拉伸度检测表,OnLineActivationCheck,202002111630423331969cba7a8cc01,CPReport/OnLineActivationCheck,fa fa-puzzle-piece,0,,true,admin,2022-03-10 16:33:35.713,true,0x000000000002EE28
202203132058349560158bb85644c9e,中心线录入,MESGYLC_CenterlineEntry,2020021112315564714004791f7cc51,TechnologicalProcess/MESGYLC_CenterlineEntry,fa fa-puzzle-piece,0,,true,admin,2022-03-13 20:58:34.957,true,0x000000000002EE2B
20220315131923705609055218f1885,在线气体重量控制表,OnLinePropellantWeightCheck,202002111630423331969cba7a8cc01,CPReport/OnLinePropellantWeightCheck,fa fa-puzzle-piece,0,,true,admin,2022-03-15 13:19:23.000,true,0x000000000002EE2E
202203181315162011251fe699424ce,在线TAMU检查表,OnLineTAMUCheck,202002111630423331969cba7a8cc01,CPReport/OnLineTAMUCheck,fa fa-puzzle-piece,0,,true,admin,2022-03-18 13:15:16.200,true,0x000000000002EE30
2022032510053484299243e8ca67d4d,中心线控制项曲线,MESGYLC_CenterlineEntryDiagram,2019123009100140258234c8769d56c,TechnologicalProcess/MESGYLC_CenterlineEntryDiagram,fa fa-puzzle-piece,0,,true,admin,2022-03-25 10:05:34.843,true,0x000000000002EE31
202204251425265192078e073d4fec9,生产数量维护,ProductCountCollect,2020030214453246301546be8417a3c,MESSCMX_ProductCountCollect,fa fa-puzzle-piece,0,,true,admin,2022-04-25 14:25:26.520,true,0x000000000002EE33
202204291109192245848422340b7fa,通用报表检测表,TableFormCheck,202002111630423331969cba7a8cc01,CPReport/TableFormCheck,fa fa-puzzle-piece,0,,true,admin,2022-04-29 11:09:19.227,true,0x000000000002EE34
2022050623312724951725c50778b29,流水号变更日期,MESBT_LotChangeDate,20200720094246290473634913958b4,BatchTool/MESBT_LotChangeDate,fa fa-puzzle-piece,0,,true,admin,2022-05-06 23:31:27.250,true,0x000000000002EE35
20220508121128925733948736e5ded,物料开箱提醒,MESGYLC_ProductSuitcase,20200720094246290473634913958b4,TechnologicalProcess/MESGYLC_ProductSuitcase,fa fa-puzzle-piece,0,,true,admin,2022-05-08 12:11:28.927,true,0x000000000002EE36
2022050821435809207190ee1df43cb,配制抽样标签,ZLKZ_PZSamplingLabel,20200720094246290473634913958b4,QualityControl/ZLKZ_PZSamplingLabel,fa fa-puzzle-piece,0,,true,admin,2022-05-08 21:43:58.093,true,0x000000000002EE37
2022051019315371981627b5151d815,在线成品基础审核,MESSCMX_FinishedProductFoundationApprove,2020030214453246301546be8417a3c,MESSCMX_FinishedProductFoundationApprove,fa fa-puzzle-piece,0,,true,admin,2022-05-10 19:31:53.720,true,0x0000000000030D41
202205161553422350504cf5892020b,质量追溯查询,QualityTraceabilityQuery,2020021116302493324000811c17f07,WarehouseOperation/QualityTraceabilityQuery,fa fa-puzzle-piece,0,,true,admin,2022-05-16 15:53:42.000,true,0x0000000000030D46
202210251721266063453b80ecaeb2e,留样标签查询,SampleLabelQuery,20200720094246290473634913958b4,SampleLabelQuery,fa fa-puzzle-piece,0,,true,admin,2022-10-25 17:21:26.000,true,0x0000000000030D54
2022102517230139184025aa7bcbed4,抽样标签查询,SamplingLabelQueries,20200720094246290473634913958b4,SamplingLabelQueries,fa fa-puzzle-piece,0,,true,admin,2022-10-25 17:23:01.000,true,0x0000000000030D50
202305291520094606658fca8ce6c19,罐装生产报表,ProductionReportForCanningDepartment,2019123009100140258234c8769d56c,ProductionReportForCanningDepartment,fa fa-puzzle-piece,0,,true,admin,2023-05-29 15:20:09.460,true,0x0000000000034BC1
202305311657020380161cca9adad37,生产实绩录入,ProductionPerformanceInput,2020051109275606526817075b66ac4,#,fa  fa-battery-empty,0,,true,admin,2023-05-31 16:57:02.000,true,0x000000000004A396
202306120857208436088cdc1e9d2dd,在线质量报表开启,MESZLKZ_ReportVersion,20200720094246290473634913958b4,QualityControl/MESZLKZ_ReportVersion,fa fa-puzzle-piece,0,,true,admin,2023-06-12 08:57:20.000,true,0x0000000000034BC4
2023062910554028590638901fd4156,成品检验,MESZLKZ_InspectionCP,20200720094246290473634913958b4,QualityControl/MESZLKZ_InspectionCP,fa fa-puzzle-piece,0,,true,admin,2023-06-29 10:55:40.287,true,0x0000000000034BC6
202306301557266164248b6a448ee41,挑料表,ProductionPick,20200819165514229937402b0f05d8f,WarehouseOperation/ProductionPick,fa fa-puzzle-piece,0,,true,admin,2023-06-30 15:57:26.617,true,0x0000000000034BC7
2023090315352829048337a81fb534a,原料称重复核,frmME_IssueMaterialCheck,2020051109275606526817075b66ac4,,fa fa-puzzle-piece,0,,true,admin,2023-09-03 15:35:28.290,true,0x0000000000036B01
202312131057411585055593e337e79,异常接口处理,ExceptionInterfaceHandling,2016112411183638881743b5a255a86,OperationLog/InterfaceTask,fa fa-puzzle-piece,0,,false,admin,2023-12-13 10:57:41.000,true,0x0000000000038A42
202312131124050790064247b32b942,异常接口处理,ExceptionInterfaceHandling,20210317160736453938936391b46e1,OperationLog/InterfaceTask,fa fa-puzzle-piece,0,,true,admin,2023-12-13 11:24:05.080,true,0x0000000000038A43
202312131155104379508335384576f,交叉表查询,MaterialCross,20210317160736453938936391b46e1,ConfigurableReport?id=8b78da85-8000-4c29-8f22-44c2281a201e,fa fa-puzzle-piece,0,,true,admin,2023-12-13 11:55:10.437,true,0x0000000000038A44
202312201739198089643fe29c9c6a9,原料称重-气,,2020051109275606526817075b66ac4,,fa fa-puzzle-piece,0,,true,admin,2023-12-20 17:39:19.810,true,0x000000000003A981
202312271439316090279d11b97e6c1,BOM,ProductBOM,2020030214453246301546be8417a3c,MESSCMX_Product/ProductBOM,fa fa-puzzle-piece,0,,true,admin,2023-12-27 14:39:31.000,true,0x000000000003A984
202404181122187127163ae9c639c4a,每日巡检,helpdesk,20210317160736453938936391b46e1,ConfigurableReport?id=88edab1b-b2a0-4e4b-a104-0a22304912ad,fa fa-puzzle-piece,0,,true,admin,2024-04-18 11:22:18.000,true,0x0000000000042681
202406191618381412102cca8c4e256,学习,,20210317160736453938936391b46e1,ConfigurableReport?id=c47085e2-f6d2-4f42-99e1-1ed3cfd830dc,fa fa-puzzle-piece,0,,true,admin,2024-06-19 16:18:38.140,true,0x000000000003E801
20240724082607405762306106033ba,先进先出维护,先进先出维护,2016112411183638881743b5a255a86,ConfigurableCommonCode?id=ccf04993-fcf7-4026-ba86-6111881839ec,fa fa-puzzle-piece,0,,true,admin,2024-07-24 08:26:07.000,true,0x000000000003E803
20240926162359029580219334b70fa,SNS,SNS,20200921171609223344842d955660e,#,fa fa-puzzle-piece,0,,true,admin,2024-09-26 16:23:59.000,true,0x0000000000040745
20240930111128657933195677d0714,ZBS,ZBS,20200921171609223344842d955660e,,fa fa-puzzle-piece,0,PDA-栈版拆分,true,admin,2024-09-30 11:11:28.657,true,0x0000000000040746
202502171103371465961886044e064,工单产出送库未入库,工单产出送库未入库,20210317160736453938936391b46e1,ConfigurableReport?id=12847e0a-d227-426d-98d1-522ce9a07c93,fa fa-puzzle-piece,0,,true,admin,2025-02-17 11:03:37.000,true,0x0000000000042683
2025021711163297410322b70437523,每日库存查询,每日库存查询,20210317160736453938936391b46e1,ConfigurableReport?id=0ee392a3-e487-4e98-acd0-d5d1fe1adc55,fa fa-puzzle-piece,0,,true,admin,2025-02-17 11:16:32.973,true,0x0000000000042684
202503070955486911539c1b609c86f,发料备货查询,WarehouseOperation/CKZY_OutStockQuery/OutStockPreparation,2020021116302493324000811c17f07,WarehouseOperation/CKZY_OutStockQuery/OutStockPreparation,fa fa-puzzle-piece,0,,true,admin,2025-03-07 09:55:48.690,true,0x00000000000445C1
2025060523000101332655988586fc7,质量重要事项跟踪,QualityItems,20200720094246290473634913958b4,QualityControl/QualityItems,fa fa-puzzle-piece,0,,true,admin,2025-06-05 23:00:01.013,true,0x0000000000046501
2025062408380402598994f268c8632,产线区域维护,ProductionLineAreas,2020021112315564714004791f7cc51,TechnologicalProcess/ProductionLineAreas,fa fa-puzzle-piece,0,,true,admin,2025-06-24 08:38:04.000,true,0x0000000000046503
2025071413192001636447508dee3b2,自定义栈位数量,CustomerSlotAllocation,2020072015252716907476f201d45a8,WarehouseOperation/CustomerSlotAllocation,fa fa-puzzle-piece,0,,true,admin,2025-07-14 13:19:20.000,true,0x0000000000046506
2025071708483938783635725a86141,SCAL物料留样标签,ZLKZ_ProductRetentionSampleLabel,20200720094246290473634913958b4,QualityControl/ZLKZ_ProductRetentionSampleLabel,fa fa-puzzle-piece,0,,true,admin,2025-07-17 08:48:39.390,true,0x0000000000046507
202507240854387604334274c6c6168,接口日志查询,InterfaceLogQuery,20210317160736453938936391b46e1,ConfigurableReport?id=8c593317-aebd-4651-9a9a-284531dc25c1,fa fa-puzzle-piece,0,,true,admin,2025-07-24 08:54:38.000,true,0x0000000000046509
202508261428292448877d7612e8b82,班次维护,Shift,2020021112315564714004791f7cc51,TechnologicalProcess/Shift,fa  fa-rss,0,,true,admin,2025-08-26 14:28:29.247,true,0x000000000004650A
2025090914084179129228fa78ee87c,岗位基础数据,岗位基础数据,202509091408229850067a7ca970cf9,,fa fa-puzzle-piece,0,,true,admin,2025-09-09 14:08:41.000,true,0x0000000000048480
202509091434106269060ea2024965f,系统管理,xtgl,payroll,1,icon-settings,1,,true,admin,2025-09-09 14:34:10.000,false,0x000000000004A3A3
202509091434242992042d582a1300a,岗位管理,岗位基础数据,202509091434106269060ea2024965f,position-table,icon-user-group,2,,true,admin,2025-09-09 14:34:24.000,true,0x000000000004A3A9
202509091434399151741406d61be8f,人员管理,EmployeeBasicData,202509091434106269060ea2024965f,employee-table,icon-user,5,,true,admin,2025-09-09 14:34:39.000,true,0x000000000004A3AD
20250915153231289863733dd266314,ERP推送记录查询,ERP推送记录查询,20210317160736453938936391b46e1,ConfigurableReport?id=0b16c51e-cfae-4ab1-a7a7-7e036a4a7918,fa fa-puzzle-piece,0,,true,admin,2025-09-15 15:32:31.290,true,0x000000000004848C
202509201544386981293a056222415,每日生产记录,每日生产记录,payroll,daily-production-records,abc,4,,true,admin,2025-09-20 15:44:38.000,true,0x000000000004A3B0
202509261749491681102c32ea0f961,配制原液工单记录表,WorkOrderIO,202003120948518662257d6dddbe5f8,WorkOrderIO,fa fa-puzzle-piece,0,,true,admin,2025-09-26 17:49:49.167,true,0x000000000004849E
202509280852120164026322edc373e,工单记录表,WorkOrderIO,2020021116302493324000811c17f07,WorkOrderIO,fa fa-puzzle-piece,0,,true,admin,2025-09-28 08:52:12.017,true,0x000000000004849F
20251015165647160859619987bc9cb,公司管理,,202509091434106269060ea2024965f,company-table,icon-idcard,1,,true,admin,2025-10-15 16:56:47.000,true,0x000000000004A3A8
2025101516571523908406e3a8e35ba,技能管理,,202509091434106269060ea2024965f,skill-table,fa fa-puzzle-piece,3,,true,admin,2025-10-15 16:57:15.000,true,0x000000000004A3AA
202510151657295962492c95c2ca170,岗位技能,,202509091434106269060ea2024965f,position-skill-table,fa fa-puzzle-piece,4,,true,admin,2025-10-15 16:57:29.000,true,0x000000000004A3AB
20251015165857616724007e374ee4a,基础数据,,payroll,base-config,icon-common,2,,true,admin,2025-10-15 16:58:57.000,false,0x000000000004A3AE
202510151659374515214b6ad4cd495,考勤报表,,payroll,shift-assignment,fa fa-puzzle-piece,5,,true,admin,2025-10-15 16:59:37.000,true,0x000000000004A3B1
202510151700100744183ac661348b8,薪资账期,,payroll,payroll-period,fa fa-puzzle-piece,7,,true,admin,2025-10-15 17:00:10.000,true,0x000000000004A3B3
202510151700469429279e8237551c9,额外工时管理,,payroll,5,icon-calendar-clock,3,,true,admin,2025-10-15 17:00:46.000,false,0x000000000004A3AF
202510151701070002092cf44c20071,入职培训工时,,202510151700469429279e8237551c9,training-hours-input,fa fa-puzzle-piece,0,,true,admin,2025-10-15 17:01:07.000,true,0x000000000004A384
202510151701204570772d0c794d4fc,特殊工时录入,,202510151700469429279e8237551c9,manual-work-hour-table,fa fa-puzzle-piece,0,,true,admin,2025-10-15 17:01:20.000,true,0x000000000004A385
2025101517013264162132c3a4cff71,计时计件审批,,payroll,work-order-approval-table,fa fa-puzzle-piece,6,,true,admin,2025-10-15 17:01:32.000,true,0x000000000004A3B2
202510151702091764028adac0c431a,计时计件明细,,payroll,time-piecework-details,fa fa-puzzle-piece,8,,true,admin,2025-10-15 17:02:09.000,true,0x000000000004A3B4
20251015170239122844637dd100ce2,计时计件汇总,,payroll,time-and-piecework-summary-table,fa fa-puzzle-piece,9,,true,admin,2025-10-15 17:02:39.000,true,0x000000000004A3B5
202510160932124107047effb2befbc,当班产出（计薪）查询,当班产出（计薪）查询,2020021116302493324000811c17f07,ConfigurableReport?id=5a2f2588-0ce4-4eba-b8c3-e205b0939b4d,fa fa-puzzle-piece,0,,true,admin,2025-10-16 09:32:12.410,true,0x00000000000484B7
2025102214203839917560ba852be55,设备清洗消毒,EquipmentMove,2020051109275606526817075b66ac4,,fa fa-puzzle-piece,0,,true,admin,2025-10-22 14:20:38.400,true,0x00000000000484B9
2025102710443329019089bc4174d73,月度用工时,,payroll,monthly-work-hour-finance-table,fa fa-puzzle-piece,10,,true,admin,2025-10-27 10:44:33.000,true,0x000000000004A3B6
2025102716125339311591a96d0a5f5,工作日历,,20251015165857616724007e374ee4a,calendar-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:12:53.000,true,0x000000000004A3B7
20251027161322513183737d0333f39,夜班补贴工资标准,,20251015165857616724007e374ee4a,night-shift-wages,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:13:22.513,true,0x000000000004A38A
2025102716133565574489a95a0ad69,计时计件工资规则,,20251015165857616724007e374ee4a,wage-rule-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:13:35.657,true,0x000000000004A38B
20251027161350750086824739aae8e,培训项目,,20251015165857616724007e374ee4a,training-hours-standard-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:13:50.000,true,0x000000000004A393
20251027161403530996233bf407fbb,组长兼线,,20251015165857616724007e374ee4a,leader-concurrent-line-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:14:03.530,true,0x000000000004A38D
202510271614206604653408b9c6fb0,配置表单,,20251015165857616724007e374ee4a,common-config-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:14:20.660,true,0x000000000004A38E
202510271614315918972d72aad7e27,工时类型维护,,20251015165857616724007e374ee4a,work-hour-type-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:14:31.593,true,0x000000000004A38F
202510271614514564551c11263b33e,工时类型工资规则,,20251015165857616724007e374ee4a,work-hour-formula-rule-table,fa fa-puzzle-piece,0,,true,admin,2025-10-27 16:14:51.000,true,0x000000000004A391
20251104095707418981738fa6f8d31,工资调整,adjustment-wage-detail-table,202510151700469429279e8237551c9,adjustment-wage-detail-table,fa fa-puzzle-piece,0,,true,admin,2025-11-04 09:57:07.420,true,0x000000000004A3A0
20251104131352582767448b8de6172,工资标准,wage-standard-table,20251015165857616724007e374ee4a,wage-standard-table,fa fa-puzzle-piece,0,,true,admin,2025-11-04 13:13:52.583,true,0x000000000004A3A1
2025110514575416123932866ffb1fe,邮件发送配置,EmailSendConfig,2016112411183638881743b5a255a86,EmailSendConfig,fa fa-puzzle-piece,0,,true,admin,2025-11-05 14:57:54.160,true,0x000000000004A3A2
202511141437282733291d559fe68bb,在职津贴,,202510151700469429279e8237551c9,employee-service-allowance,fa fa-puzzle-piece,3,,true,admin,2025-11-14 14:37:28.273,true,0x000000000004A3B8
2025122217442182914090693499338,打卡记录,,payroll,attendance-punch-table,fa fa-puzzle-piece,15,,true,admin,2025-12-22 17:44:21.000,true,0x000000000004C2C2
2025122414154380498775b270d38e1,计算模式配置,,20251015165857616724007e374ee4a,employment-position-calc-mode-table,fa fa-puzzle-piece,15,,true,admin,2025-12-24 14:15:43.000,true,0x000000000004C2C4
202601041409022527259267d93c091,实时工资单,,payroll,realtime-payroll-slip-table,fa fa-puzzle-piece,10,,true,admin,2026-01-04 14:09:02.253,true,0x000000000004C2C5
2026010711525283709293554824209,用工性质配置,,20251015165857616724007e374ee4a,employment-type-extension-table,fa fa-puzzle-piece,0,,true,admin,2026-01-07 11:52:52.837,true,0x000000000004C2C6
202604191146237737729fb8cf616fc,兼线管理,,payroll,leader-concurrent-line-manage,fa fa-puzzle-piece,16,,true,admin,2026-04-19 11:46:23.773,true,0x000000000004E201
2026043011450528728367393a9e3b2,工时分类汇总,,payroll,employee-work-hour-category-summary,fa fa-puzzle-piece,16,,true,admin,2026-04-30 11:45:05.287,true,0x000000000004E202
202605201114094265428e99c85498c,工单同步记录,,payroll,work-order-mes-sync,fa fa-puzzle-piece,20,,true,admin,2026-05-20 11:14:09.427,true,0x000000000004E203
20260625134701679364344307450fc,生产包材控制表录入,生产包材控制表录入,20200607185617689769046fdfcda28,ProductionComponentsControlReport,fa fa-puzzle-piece,0,,true,admin,2026-06-25 13:47:01.680,true,0x000000000004E204
2026062513522969588867acc8d665e,生产包材控制表,生产包材控制表,202003121006487811702f5966da183,ProductionComponentsControlReport/Query,fa fa-puzzle-piece,0,,true,admin,2026-06-25 13:52:29.697,true,0x000000000004E206
202607090911388217846075d7a80be,物料到货统计查询,MaterialArrival,2020021116302493324000811c17f07,MaterialArrival,fa fa-puzzle-piece,0,,true,admin,2026-07-09 09:11:38.823,true,0x000000000004E207
202607211551114670161eab9f801a5,微生物检验,QCProcessSpecMicrobeRecord,20200720094246290473634913958b4,QCProcessSpecMicrobeRecord,fa fa-puzzle-piece,0,,true,admin,2026-07-21 15:51:11.000,true,0x0000000000050143
ApiInterfaceAuth,Api接口授权,ApiInterfaceAuth,000,"",fa fa-television,1,Api接口授权,true,Admin,2016-07-26 23:30:35.380,false,0x0000000000003892
Areas,区域设置,Areas,DD,SysAreas,fa  fa-map-o,0,"",true,Administrator,2012-10-01 00:00:00.000,true,0x0000000000003893
BaseSample,模板样例,Sample by Ajax,201611241127104938174ca14069a09,SysSample,fa  fa-bullhorn,-1,,true,Administrator,,true,0x0000000000003894
Category,栏目设置,Category,Information,MIS/Category,fa fa-columns,3,"",true,Administrator,2012-10-01 00:00:00.000,true,0x0000000000003895
cs,CS客户端顶级菜单,csRoot,000,"",fa fa-television,2,"",true,Admin,2020-05-11 18:54:24.587,false,0x0000000000013888
DD,数据字典,Data Dictionary,SystemManage,,fa fa-list,4,,true,Administrator,2012-10-01 00:00:00.000,false,0x0000000000003896
Document,我的桌面,Start,PersonDocument,Home/Desktop,fa fa-desktop,0,,true,Administrator,2012-10-01 00:00:00.000,true,0x0000000000003897
Info,我的资料,Profile,PersonDocument,Home/Info,fa fa-file-text-o,0,,true,Administrator,2012-10-01 00:00:00.000,true,0x0000000000003898
InfoHome,主页,Home,Information,MIS/Article,fa  fa-pagelines,1,,true,Administrator,2012-10-01 00:00:00.000,true,0x0000000000003899
Information,内部资讯,Information,20161124112512659817453d009fb84,,fa  fa-newspaper-o,3,,true,Administrator,2012-10-01 00:00:00.000,false,0x000000000000389A
ManageInfo,管理中心,Manage Article,Information,MIS/ManageArticle,fa fa-align-center,4,,true,Administrator,2012-10-01 00:00:00.000,true,0x000000000000389B
ModuleSetting,模块维护,Module Setting,RightManage,SysModule,fa fa-indent,100,,true,Administrator,2012-10-01 00:00:00.000,true,0x000000000000389C
MyInfo,我的信息,My Article,Information,MIS/MyArticle,fa fa-envelope-o,2,,true,Administrator,2012-10-01 00:00:00.000,true,0x000000000000389D
payroll,计薪系统顶级菜单,payrollRoot,000,,fa fa-television,4,,true,Admin,2025-09-09 14:31:56.000,false,0x0000000000048484
pda,PDA顶级菜单,pdaRoot,000,"",fa fa-television,3,"",true,Admin,2020-09-21 17:10:09.537,false,0x000000000001B5C9
PersonDocument,个人中心,Person Center,20161124152221600817463b36b059e,home,fa fa-tachometer,2,,true,Administrator,2012-10-01 00:00:00.000,false,0x000000000000389E
QueryModuleAuthority,模块权限查询,Query Module Authority,2016112411160586981742d04305473,SysRightGetModuleRight,fa  fa-search,5,,true,Administrator,2012-10-01 00:00:00.000,true,0x000000000000389F
QueryRoleAuthority,角色权限查询,Query Role Authority,2016112411160586981742d04305473,SysRightGetRoleRight,fa  fa-search,4,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A0
QueryUserAuthority,用户权限查询,Query User Authority,2016112411160586981742d04305473,SysRightGetUserRight,fa  fa-search,3,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A1
RightManage,权限管理,Authorities Management,20161124111315488817464f920b54f,sys,fa fa-group,100,,true,Administrator,2012-10-01 00:00:00.000,false,0x000000000000C771
RoleAuthorize,角色权限设置,Role Authorize,RightManage,SysRight,fa  fa-key,6,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A3
RoleManage,角色组管理,Role Manage,RightManage,SysRole,fa fa-users,2,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A4
SystemConfig,系统配置,System Config,2016112411183638881743b5a255a86,SysConfig,fa fa-gears,0,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A5
SystemExcepiton,系统异常,System Exception,2016112411183638881743b5a255a86,SysException,fa fa-question-circle,2,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A6
SystemJobs,系统任务,System Jobs,TaskScheduling,Jobs/Jobs,fa fa-tasks,0,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A7
SystemLog,系统日志,System Log,2016112411183638881743b5a255a86,SysLog,fa fa-history,1,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038A8
SystemManage,系统设置,Setting,0,sys,fa fa-gears,99,,true,Administrator,2012-10-01 00:00:00.000,false,0x000000000000C7C7
TaskScheduling,任务调度系统,Task scheduling,SystemManage,,fa fa-tasks,5,,true,Administrator,2012-10-01 00:00:00.000,false,0x00000000000038AA
UserManage,用户管理,User Manage,RightManage,SysUser,fa  fa-user,1,,true,Administrator,2012-10-01 00:00:00.000,true,0x000000000000C772
WebImTalk,IM常用语,Common Talk,DD,MIS/WebIM_CommonTalk,fa fa-qrcode,100,,true,Administrator,2012-10-01 00:00:00.000,true,0x00000000000038AC
